302,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,106  votes,18.59406345,73.74204911
303,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,1456  votes,18.59406345,73.74204911
304,Baner,", Pune, India","Baner, Pune, India",4.2,458  votes,18.5642431,73.7768573
305,Pashan,", Pune, India","Pashan, Pune, India",4.1,157  votes,18.5386704,73.7952542
306,Baner,", Pune, India","Baner, Pune, India",3.9,98  votes,18.5642431,73.7768573
307,Baner,", Pune, India","Baner, Pune, India",4.4,353  votes,18.5642431,73.7768573
308,Baner,", Pune, India","Baner, Pune, India",4.2,114  votes,18.5642431,73.7768573
309,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,1046  votes,18.59406345,73.74204911
310,Baner,", Pune, India","Baner, Pune, India",3.6,62  votes,18.5642431,73.7768573
311,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
312,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.9,232  votes,18.59406345,73.74204911
313,Wakad,", Pune, India","Wakad, Pune, India",4.1,218  votes,18.6109018,73.7637965
314,Wakad,", Pune, India","Wakad, Pune, India",3.6,20 votes,18.6109018,73.7637965
315,Wakad,", Pune, India","Wakad, Pune, India",4.4,472  votes,18.6109018,73.7637965
316,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
317,Wakad,", Pune, India","Wakad, Pune, India",3.6,36 votes,18.6109018,73.7637965
318,Aundh,", Pune, India","Aundh, Pune, India",4.1,1982  votes,18.5618834,73.8101957
319,Wakad,", Pune, India","Wakad, Pune, India",3.1,4 votes,18.6109018,73.7637965
320,Baner,", Pune, India","Baner, Pune, India",3.6,396  votes,18.5642431,73.7768573
321,Wakad,", Pune, India","Wakad, Pune, India",3.2,7 votes,18.6109018,73.7637965
322,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
323,Wakad,", Pune, India","Wakad, Pune, India",3.8,32 votes,18.6109018,73.7637965
324,Wakad,", Pune, India","Wakad, Pune, India",3.8,228  votes,18.6109018,73.7637965
325,Baner,", Pune, India","Baner, Pune, India",2.8,14  votes,18.5642431,73.7768573
326,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,339  votes,18.59406345,73.74204911
327,Wakad,", Pune, India","Wakad, Pune, India",3.8,242  votes,18.6109018,73.7637965
328,Sus,", Pune, India","Sus, Pune, India",3.8,292  votes,18.5541586,73.753904
329,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
330,Aundh,", Pune, India","Aundh, Pune, India",3.2,25  votes,18.5618834,73.8101957
331,Wakad,", Pune, India","Wakad, Pune, India",4.1,688  votes,18.6109018,73.7637965
332,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,623  votes,18.59406345,73.74204911
333,Aundh,", Pune, India","Aundh, Pune, India",3.4,14  votes,18.5618834,73.8101957
334,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,15  votes,18.59406345,73.74204911
335,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,389  votes,18.59406345,73.74204911
336,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,91  votes,18.59406345,73.74204911
337,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
338,Baner,", Pune, India","Baner, Pune, India",4.1,129  votes,18.5642431,73.7768573
339,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,19 votes,18.59406345,73.74204911
340,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4.2,62 votes,18.59406345,73.74204911
341,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,36  votes,18.59406345,73.74204911
342,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,85  votes,18.59406345,73.74204911
343,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
344,Wakad,", Pune, India","Wakad, Pune, India",3.1,5 votes,18.6109018,73.7637965
345,Baner,", Pune, India","Baner, Pune, India",3.6,14  votes,18.5642431,73.7768573
346,Baner,", Pune, India","Baner, Pune, India",3.5,84  votes,18.5642431,73.7768573
347,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
348,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,12 votes,18.59406345,73.74204911
349,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,136  votes,18.5820266,73.7689831
350,Wakad,", Pune, India","Wakad, Pune, India",3.3,6 votes,18.6109018,73.7637965
351,Aundh,", Pune, India","Aundh, Pune, India",3.5,142  votes,18.5618834,73.8101957
352,Aundh,", Pune, India","Aundh, Pune, India",3.2,13 votes,18.5618834,73.8101957
353,Baner,", Pune, India","Baner, Pune, India",2.8,12 votes,18.5642431,73.7768573
354,Aundh,", Pune, India","Aundh, Pune, India",3.6,48  votes,18.5618834,73.8101957
355,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4.2,30 votes,18.59406345,73.74204911
356,Wakad,", Pune, India","Wakad, Pune, India",3.8,152  votes,18.6109018,73.7637965
357,Baner,", Pune, India","Baner, Pune, India",3.9,95  votes,18.5642431,73.7768573
358,Wakad,", Pune, India","Wakad, Pune, India",3.5,18 votes,18.6109018,73.7637965
359,Wakad,", Pune, India","Wakad, Pune, India",3.3,12 votes,18.6109018,73.7637965
360,Baner,", Pune, India","Baner, Pune, India",3.4,15 votes,18.5642431,73.7768573
361,Baner,", Pune, India","Baner, Pune, India",3.9,260  votes,18.5642431,73.7768573
362,Wakad,", Pune, India","Wakad, Pune, India",3.6,90  votes,18.6109018,73.7637965
363,Baner,", Pune, India","Baner, Pune, India",3.9,218  votes,18.5642431,73.7768573
364,Wakad,", Pune, India","Wakad, Pune, India",3.7,154  votes,18.6109018,73.7637965
365,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.9,845  votes,18.59406345,73.74204911
366,Wakad,", Pune, India","Wakad, Pune, India",3.3,8 votes,18.6109018,73.7637965
367,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,18 votes,18.59406345,73.74204911
368,Baner,", Pune, India","Baner, Pune, India",3.8,110  votes,18.5642431,73.7768573
369,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
370,Wakad,", Pune, India","Wakad, Pune, India",3.7,102  votes,18.6109018,73.7637965
371,Aundh,", Pune, India","Aundh, Pune, India",2.4,796  votes,18.5618834,73.8101957
372,Aundh,", Pune, India","Aundh, Pune, India",3.5,10 votes,18.5618834,73.8101957
373,Wakad,", Pune, India","Wakad, Pune, India",3.3,11 votes,18.6109018,73.7637965
374,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.9,158  votes,18.59406345,73.74204911
375,Aundh,", Pune, India","Aundh, Pune, India",3.6,259  votes,18.5618834,73.8101957
376,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
377,Aundh,", Pune, India","Aundh, Pune, India",4.1,324  votes,18.5618834,73.8101957
378,Baner,", Pune, India","Baner, Pune, India",3.7,176  votes,18.5642431,73.7768573
379,Baner,", Pune, India","Baner, Pune, India",3.9,97  votes,18.5642431,73.7768573
380,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.9,108  votes,18.59406345,73.74204911
381,Baner,", Pune, India","Baner, Pune, India",3.9,110 votes,18.5642431,73.7768573
382,Wakad,", Pune, India","Wakad, Pune, India",3.7,47 votes,18.6109018,73.7637965
383,Aundh,", Pune, India","Aundh, Pune, India",3.8,50 votes,18.5618834,73.8101957
384,Pashan,", Pune, India","Pashan, Pune, India",3.2,6 votes,18.5386704,73.7952542
385,Baner,", Pune, India","Baner, Pune, India",3.2,9 votes,18.5642431,73.7768573
386,Aundh,", Pune, India","Aundh, Pune, India",3.1,4 votes,18.5618834,73.8101957
387,Wakad,", Pune, India","Wakad, Pune, India",3.6,18 votes,18.6109018,73.7637965
388,Sus,", Pune, India","Sus, Pune, India",3.9,181  votes,18.5541586,73.753904
389,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,33  votes,18.59406345,73.74204911
390,Baner,", Pune, India","Baner, Pune, India",3.9,337  votes,18.5642431,73.7768573
391,Baner,", Pune, India","Baner, Pune, India",3.3,413  votes,18.5642431,73.7768573
392,Baner,", Pune, India","Baner, Pune, India",3.9,846  votes,18.5642431,73.7768573
393,Aundh,", Pune, India","Aundh, Pune, India",4.1,1358  votes,18.5618834,73.8101957
394,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,512  votes,18.59406345,73.74204911
395,Balewadi,", Pune, India","Balewadi, Pune, India",4.1,205  votes,18.5820266,73.7689831
396,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,8 votes,18.5820266,73.7689831
397,Baner,", Pune, India","Baner, Pune, India",3.7,82 votes,18.5642431,73.7768573
398,Wakad,", Pune, India","Wakad, Pune, India",3.7,44  votes,18.6109018,73.7637965
399,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
400,Balewadi,", Pune, India","Balewadi, Pune, India",3.2,7 votes,18.5820266,73.7689831
401,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,380  votes,18.59406345,73.74204911
402,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,32 votes,18.59406345,73.74204911
403,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,40 votes,18.59406345,73.74204911
404,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,35 votes,18.59406345,73.74204911
405,Baner,", Pune, India","Baner, Pune, India",3.7,35  votes,18.5642431,73.7768573
406,Baner,", Pune, India","Baner, Pune, India",2.7,65  votes,18.5642431,73.7768573
407,Wakad,", Pune, India","Wakad, Pune, India",4,219  votes,18.6109018,73.7637965
408,Pashan,", Pune, India","Pashan, Pune, India",3.7,26 votes,18.5386704,73.7952542
409,Balewadi,", Pune, India","Balewadi, Pune, India",3.7,66  votes,18.5820266,73.7689831
410,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,7 votes,18.59406345,73.74204911
411,Aundh,", Pune, India","Aundh, Pune, India",3.3,9 votes,18.5618834,73.8101957
412,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
413,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
414,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
415,Aundh,", Pune, India","Aundh, Pune, India",4,81  votes,18.5618834,73.8101957
416,Baner,", Pune, India","Baner, Pune, India",3.4,7 votes,18.5642431,73.7768573
417,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
418,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,78  votes,18.59406345,73.74204911
419,Aundh,", Pune, India","Aundh, Pune, India",3.1,39  votes,18.5618834,73.8101957
420,Baner,", Pune, India","Baner, Pune, India",3.8,287  votes,18.5642431,73.7768573
421,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4,312  votes,18.59406345,73.74204911
422,Sus,", Pune, India","Sus, Pune, India",2.8,84 votes,18.5541586,73.753904
423,Wakad,", Pune, India","Wakad, Pune, India",3.6,172  votes,18.6109018,73.7637965
424,Aundh,", Pune, India","Aundh, Pune, India",3.5,76  votes,18.5618834,73.8101957
425,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.7,179  votes,18.59406345,73.74204911
426,Baner,", Pune, India","Baner, Pune, India",3.4,39  votes,18.5642431,73.7768573
427,Wakad,", Pune, India","Wakad, Pune, India",3.8,82  votes,18.6109018,73.7637965
428,Wakad,", Pune, India","Wakad, Pune, India",3.3,51 votes,18.6109018,73.7637965
429,Wakad,", Pune, India","Wakad, Pune, India",3.5,17 votes,18.6109018,73.7637965
430,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.9,31  votes,18.59406345,73.74204911
431,Wakad,", Pune, India","Wakad, Pune, India",3.5,47  votes,18.6109018,73.7637965
432,Lavale,", Pune, India","Lavale, Pune, India",3.6,15 votes,18.5230232,73.7224013
433,Aundh,", Pune, India","Aundh, Pune, India",3.9,112  votes,18.5618834,73.8101957
434,Aundh,", Pune, India","Aundh, Pune, India",3.3,6 votes,18.5618834,73.8101957
435,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,136  votes,18.59406345,73.74204911
436,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,586  votes,18.59406345,73.74204911
437,Baner,", Pune, India","Baner, Pune, India",4,1288  votes,18.5642431,73.7768573
438,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,221  votes,18.59406345,73.74204911
439,Aundh,", Pune, India","Aundh, Pune, India",2.5,1007  votes,18.5618834,73.8101957
440,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
441,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,18 votes,18.59406345,73.74204911
442,Baner,", Pune, India","Baner, Pune, India",3.3,8 votes,18.5642431,73.7768573
443,Wakad,", Pune, India","Wakad, Pune, India",4.2,0,18.6109018,73.7637965
444,Wakad,", Pune, India","Wakad, Pune, India",3.8,480  votes,18.6109018,73.7637965
445,Wakad,", Pune, India","Wakad, Pune, India",3.8,193  votes,18.6109018,73.7637965
446,Pashan,", Pune, India","Pashan, Pune, India",3.4,34  votes,18.5386704,73.7952542
447,Aundh,", Pune, India","Aundh, Pune, India",3.7,155 votes,18.5618834,73.8101957
448,Aundh,", Pune, India","Aundh, Pune, India",3.5,24 votes,18.5618834,73.8101957
449,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
450,Balewadi,", Pune, India","Balewadi, Pune, India",-,0,18.5820266,73.7689831
451,Wakad,", Pune, India","Wakad, Pune, India",3.6,35 votes,18.6109018,73.7637965
452,Aundh,", Pune, India","Aundh, Pune, India",3.4,43  votes,18.5618834,73.8101957
453,Baner,", Pune, India","Baner, Pune, India",3.3,14 votes,18.5642431,73.7768573
454,Aundh,", Pune, India","Aundh, Pune, India",3.1,4  votes,18.5618834,73.8101957
455,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4.4,62 votes,18.59406345,73.74204911
456,Baner,", Pune, India","Baner, Pune, India",3.6,100 votes,18.5642431,73.7768573
457,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,418  votes,18.59406345,73.74204911
458,Wakad,", Pune, India","Wakad, Pune, India",3.9,187  votes,18.6109018,73.7637965
459,Baner,", Pune, India","Baner, Pune, India",2.5,439  votes,18.5642431,73.7768573
460,Baner,", Pune, India","Baner, Pune, India",3.6,590  votes,18.5642431,73.7768573
461,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
462,Baner,", Pune, India","Baner, Pune, India",4,187  votes,18.5642431,73.7768573
463,Wakad,", Pune, India","Wakad, Pune, India",3.4,12  votes,18.6109018,73.7637965
464,Wakad,", Pune, India","Wakad, Pune, India",3.5,86  votes,18.6109018,73.7637965
465,Baner,", Pune, India","Baner, Pune, India",3.7,53  votes,18.5642431,73.7768573
466,Wakad,", Pune, India","Wakad, Pune, India",3.4,145  votes,18.6109018,73.7637965
467,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,322  votes,18.59406345,73.74204911
468,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
469,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4,376  votes,18.59406345,73.74204911
470,Balewadi,", Pune, India","Balewadi, Pune, India",3.9,505  votes,18.5820266,73.7689831
471,Aundh,", Pune, India","Aundh, Pune, India",3.6,203  votes,18.5618834,73.8101957
472,Aundh,", Pune, India","Aundh, Pune, India",4,368  votes,18.5618834,73.8101957
473,Wakad,", Pune, India","Wakad, Pune, India",3.8,657  votes,18.6109018,73.7637965
474,Baner,", Pune, India","Baner, Pune, India",0,0,18.5642431,73.7768573
475,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
476,Pashan,", Pune, India","Pashan, Pune, India",0,0,18.5386704,73.7952542
477,Baner,", Pune, India","Baner, Pune, India",3.2,8 votes,18.5642431,73.7768573
478,Aundh,", Pune, India","Aundh, Pune, India",3.5,9 votes,18.5618834,73.8101957
479,Baner,", Pune, India","Baner, Pune, India",3.5,86 votes,18.5642431,73.7768573
480,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,26 votes,18.59406345,73.74204911
481,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,227  votes,18.59406345,73.74204911
482,Baner,", Pune, India","Baner, Pune, India",3.6,88  votes,18.5642431,73.7768573
483,Wakad,", Pune, India","Wakad, Pune, India",3.8,187  votes,18.6109018,73.7637965
484,Baner,", Pune, India","Baner, Pune, India",3.6,442  votes,18.5642431,73.7768573
485,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,95  votes,18.59406345,73.74204911
486,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,97  votes,18.59406345,73.74204911
487,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3,50  votes,18.59406345,73.74204911
488,Baner,", Pune, India","Baner, Pune, India",3.6,360  votes,18.5642431,73.7768573
489,Wakad,", Pune, India","Wakad, Pune, India",3.7,79  votes,18.6109018,73.7637965
490,Baner,", Pune, India","Baner, Pune, India",3.8,325  votes,18.5642431,73.7768573
491,Baner,", Pune, India","Baner, Pune, India",3.4,299  votes,18.5642431,73.7768573
492,Baner,", Pune, India","Baner, Pune, India",3.7,82  votes,18.5642431,73.7768573
493,Wakad,", Pune, India","Wakad, Pune, India",4.4,501  votes,18.6109018,73.7637965
494,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
495,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
496,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
497,Wakad,", Pune, India","Wakad, Pune, India",3.7,24 votes,18.6109018,73.7637965
498,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
499,Baner,", Pune, India","Baner, Pune, India",3.4,15 votes,18.5642431,73.7768573
500,Balewadi,", Pune, India","Balewadi, Pune, India",3.5,19 votes,18.5820266,73.7689831
501,Wakad,", Pune, India","Wakad, Pune, India",3.7,137  votes,18.6109018,73.7637965
502,Pashan,", Pune, India","Pashan, Pune, India",3.8,409  votes,18.5386704,73.7952542
503,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
504,Wakad,", Pune, India","Wakad, Pune, India",3.3,21  votes,18.6109018,73.7637965
505,Wakad,", Pune, India","Wakad, Pune, India",4,315  votes,18.6109018,73.7637965
506,Balewadi,", Pune, India","Balewadi, Pune, India",0,0,18.5820266,73.7689831
507,Wakad,", Pune, India","Wakad, Pune, India",3.3,10 votes,18.6109018,73.7637965
508,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
509,Pashan,", Pune, India","Pashan, Pune, India",-,0,18.5386704,73.7952542
510,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,23 votes,18.59406345,73.74204911
511,Wakad,", Pune, India","Wakad, Pune, India",3.4,21 votes,18.6109018,73.7637965
512,Wakad,", Pune, India","Wakad, Pune, India",3.8,45 votes,18.6109018,73.7637965
513,Baner,", Pune, India","Baner, Pune, India",3.2,6 votes,18.5642431,73.7768573
514,Aundh,", Pune, India","Aundh, Pune, India",3.3,33 votes,18.5618834,73.8101957
515,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.7,99  votes,18.59406345,73.74204911
516,Baner,", Pune, India","Baner, Pune, India",3.6,56  votes,18.5642431,73.7768573
517,Balewadi,", Pune, India","Balewadi, Pune, India",3.5,498  votes,18.5820266,73.7689831
518,Wakad,", Pune, India","Wakad, Pune, India",3.5,71  votes,18.6109018,73.7637965
519,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,329  votes,18.59406345,73.74204911
520,Wakad,", Pune, India","Wakad, Pune, India",3.7,60  votes,18.6109018,73.7637965
521,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.8,320  votes,18.59406345,73.74204911
522,Wakad,", Pune, India","Wakad, Pune, India",3.9,217  votes,18.6109018,73.7637965
523,Baner,", Pune, India","Baner, Pune, India",3.6,157  votes,18.5642431,73.7768573
524,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
525,Wakad,", Pune, India","Wakad, Pune, India",3.8,266  votes,18.6109018,73.7637965
526,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.6,221  votes,18.59406345,73.74204911
527,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,109  votes,18.5820266,73.7689831
528,Wakad,", Pune, India","Wakad, Pune, India",3.2,18 votes,18.6109018,73.7637965
529,Baner,", Pune, India","Baner, Pune, India",3.4,39  votes,18.5642431,73.7768573
530,Wakad,", Pune, India","Wakad, Pune, India",3.5,22  votes,18.6109018,73.7637965
531,Baner,", Pune, India","Baner, Pune, India",3.3,4  votes,18.5642431,73.7768573
532,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
533,Wakad,", Pune, India","Wakad, Pune, India",3.4,11 votes,18.6109018,73.7637965
534,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.2,9 votes,18.59406345,73.74204911
535,Balewadi,", Pune, India","Balewadi, Pune, India",3.6,36 votes,18.5820266,73.7689831
536,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",-,0,18.59406345,73.74204911
537,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
538,Wakad,", Pune, India","Wakad, Pune, India",3.5,35  votes,18.6109018,73.7637965
539,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,35  votes,18.5820266,73.7689831
540,Aundh,", Pune, India","Aundh, Pune, India",2.6,116  votes,18.5618834,73.8101957
541,Balewadi,", Pune, India","Balewadi, Pune, India",3.5,133  votes,18.5820266,73.7689831
542,Balewadi,", Pune, India","Balewadi, Pune, India",2.3,159  votes,18.5820266,73.7689831
543,Wakad,", Pune, India","Wakad, Pune, India",3.8,163  votes,18.6109018,73.7637965
544,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",4,116  votes,18.59406345,73.74204911
545,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
546,Aundh,", Pune, India","Aundh, Pune, India",4.2,634  votes,18.5618834,73.8101957
547,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,202  votes,18.59406345,73.74204911
548,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.5,202  votes,18.59406345,73.74204911
549,Baner,", Pune, India","Baner, Pune, India",3.8,470  votes,18.5642431,73.7768573
550,Baner,", Pune, India","Baner, Pune, India",3,6 votes,18.5642431,73.7768573
551,Wakad,", Pune, India","Wakad, Pune, India",3.8,219  votes,18.6109018,73.7637965
552,Baner,", Pune, India","Baner, Pune, India",3.3,7 votes,18.5642431,73.7768573
553,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",2.8,17  votes,18.59406345,73.74204911
554,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
555,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
556,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",0,0,18.59406345,73.74204911
557,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
558,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,23  votes,18.5820266,73.7689831
559,Baner,", Pune, India","Baner, Pune, India",-,0,18.5642431,73.7768573
560,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
561,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.1,4 votes,18.59406345,73.74204911
562,Baner,", Pune, India","Baner, Pune, India",3.2,8 votes,18.5642431,73.7768573
563,Balewadi,", Pune, India","Balewadi, Pune, India",3.5,51  votes,18.5820266,73.7689831
564,Wakad,", Pune, India","Wakad, Pune, India",3.1,95  votes,18.6109018,73.7637965
565,Baner,", Pune, India","Baner, Pune, India",3.1,55  votes,18.5642431,73.7768573
566,Pashan,", Pune, India","Pashan, Pune, India",3.1,8  votes,18.5386704,73.7952542
567,Wakad,", Pune, India","Wakad, Pune, India",3.8,99  votes,18.6109018,73.7637965
568,Baner,", Pune, India","Baner, Pune, India",3.4,214  votes,18.5642431,73.7768573
569,Wakad,", Pune, India","Wakad, Pune, India",3.9,190  votes,18.6109018,73.7637965
570,Aundh,", Pune, India","Aundh, Pune, India",3.5,38  votes,18.5618834,73.8101957
571,Aundh,", Pune, India","Aundh, Pune, India",0,0,18.5618834,73.8101957
572,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,17 votes,18.59406345,73.74204911
573,Wakad,", Pune, India","Wakad, Pune, India",3.3,27 votes,18.6109018,73.7637965
574,Baner,", Pune, India","Baner, Pune, India",3.9,1046  votes,18.5642431,73.7768573
575,Wakad,", Pune, India","Wakad, Pune, India",3.6,414  votes,18.6109018,73.7637965
576,Aundh,", Pune, India","Aundh, Pune, India",0,0,18.5618834,73.8101957
577,Wakad,", Pune, India","Wakad, Pune, India",0,0,18.6109018,73.7637965
578,Wakad,", Pune, India","Wakad, Pune, India",3.3,29 votes,18.6109018,73.7637965
579,Baner,", Pune, India","Baner, Pune, India",3.5,48 votes,18.5642431,73.7768573
580,Baner,", Pune, India","Baner, Pune, India",3.3,18 votes,18.5642431,73.7768573
581,Pashan,", Pune, India","Pashan, Pune, India",3.2,8 votes,18.5386704,73.7952542
582,Wakad,", Pune, India","Wakad, Pune, India",3.5,21  votes,18.6109018,73.7637965
583,Aundh,", Pune, India","Aundh, Pune, India",3.1,7 votes,18.5618834,73.8101957
584,Pashan,", Pune, India","Pashan, Pune, India",3.1,6 votes,18.5386704,73.7952542
585,Baner,", Pune, India","Baner, Pune, India",3.1,8 votes,18.5642431,73.7768573
586,Wakad,", Pune, India","Wakad, Pune, India",3.6,335  votes,18.6109018,73.7637965
587,Aundh,", Pune, India","Aundh, Pune, India",3.5,56  votes,18.5618834,73.8101957
588,Pashan,", Pune, India","Pashan, Pune, India",3.8,66  votes,18.5386704,73.7952542
589,Wakad,", Pune, India","Wakad, Pune, India",3.5,254  votes,18.6109018,73.7637965
590,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.3,17  votes,18.59406345,73.74204911
591,Wakad,", Pune, India","Wakad, Pune, India",2.9,408  votes,18.6109018,73.7637965
592,Pashan,", Pune, India","Pashan, Pune, India",3.6,161  votes,18.5386704,73.7952542
593,Wakad,", Pune, India","Wakad, Pune, India",2.6,50  votes,18.6109018,73.7637965
594,Baner,", Pune, India","Baner, Pune, India",3.4,32  votes,18.5642431,73.7768573
595,Aundh,", Pune, India","Aundh, Pune, India",4.2,84 votes,18.5618834,73.8101957
596,Wakad,", Pune, India","Wakad, Pune, India",3.8,536  votes,18.6109018,73.7637965
597,Baner,", Pune, India","Baner, Pune, India",3.8,268  votes,18.5642431,73.7768573
598,Pashan,", Pune, India","Pashan, Pune, India",3.6,39 votes,18.5386704,73.7952542
599,Balewadi,", Pune, India","Balewadi, Pune, India",3.4,11 votes,18.5820266,73.7689831
600,Wakad,", Pune, India","Wakad, Pune, India",-,0,18.6109018,73.7637965
601,Pashan,", Pune, India","Pashan, Pune, India",3.5,101  votes,18.5386704,73.7952542
602,Wakad,", Pune, India","Wakad, Pune, India",3.6,57  votes,18.6109018,73.7637965
603,Wakad,", Pune, India","Wakad, Pune, India",3.2,6 votes,18.6109018,73.7637965
604,Hinjawadi,", Pune, India","Hinjawadi, Pune, India",3.4,20 votes,18.59406345,73.74204911
